Objects
100
,,Global Angle (Quaternion) nb01b:nb01b,,,,,,,Global Angle (Quaternion) nb02b:nb02b,,,,,,,Global Angle (Quaternion) nb04:ID,,,,,,,Global Angle (Quaternion) nb05:ID,,,,,,,Global Angle (Quaternion) nb08:ID,,,,,,,Global Angle (Quaternion) nb10b:nb10b,,,,,,,Global Angle (Quaternion) nb15b:nb15b,,,,,,,Global Angle (Quaternion) nb17b:nb17b,,,,,,,Global Angle (Quaternion) nb19:ID,,,,,,,Global Angle (Quaternion) nb20:ID,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm
3803,0,,,,,,,,,,,,,,,,,,,,,,0.634164,0.268656,0.629269,-0.360112,1428.68,1101.82,107.137,,,,,,,,-0.10129,-0.343354,-0.38491,0.850701,-119.918,-5481.45,1673.82,-0.150326,-0.644644,-0.38888,0.640787,300.034,-129.085,78.6165,0.638254,-0.554152,0.449891,0.288348,-16.5442,-283.794,109.172,-0.194481,-0.159886,-0.713706,0.653633,-393.55,-6177.57,1732.81,,,,,,,
3804,0,-0.243244,0.480523,0.454378,0.709556,397.918,-956.04,394.136,,,,,,,,,,,,,,,0.643741,0.271469,0.620975,-0.355375,1429.01,1101.54,106.282,,,,,,,,-0.104251,-0.339901,-0.397037,0.846144,-120.147,-5481.76,1673.85,-0.147289,-0.659063,-0.367937,0.639191,299.541,-127.494,78.8082,,,,,,,,-0.184417,-0.163751,-0.71305,0.656304,-394.414,-6177.94,1732.89,,,,,,,
3805,0,,,,,,,,,,,,,,,,,,,,,,0.640536,0.283831,0.619486,-0.354105,1429.22,1101.72,106.287,,,,,,,,-0.0966755,-0.343534,-0.399778,0.844284,-120.75,-5482.55,1673.67,-0.138261,-0.659266,-0.390042,0.627789,298.742,-126.921,79.2476,,,,,,,,-0.1816,-0.167033,-0.713377,0.655907,-394.63,-6177.99,1732.56,,,,,,,
3806,0,,,,,,,,,,,,,,,,,,,,,,0.63796,0.265252,0.624611,-0.364018,1429.39,1101.33,106.206,,,,,,,,-0.0890393,-0.342756,-0.400753,0.844978,-121.323,-5483.11,1673.63,-0.154512,-0.675256,-0.384457,0.610203,298.086,-125.934,78.1425,,,,,,,,-0.182657,-0.16675,-0.710496,0.658806,-394.847,-6177.9,1732.59,,,,,,,
3807,0,,,,,,,,,,,,,,,,,,,,,,0.627481,0.264731,0.629256,-0.374462,1429.3,1101.32,106.586,,,,,,,,-0.0898267,-0.335764,-0.415769,0.840434,-121.747,-5484.07,1673.42,-0.146083,-0.674207,-0.384738,0.613255,297.821,-124.025,79.2127,,,,,,,,-0.183623,-0.164968,-0.712807,0.656486,-395.128,-6177.87,1732.91,,,,,,,
3808,0,,,,,,,,,,,,,,,,,,,,,,0.625247,0.269406,0.630453,-0.372849,1429.48,1101.22,106.456,,,,,,,,-0.0835371,-0.335391,-0.41741,0.840419,-122.561,-5485.03,1672.94,-0.154599,-0.673611,-0.377172,0.616513,298.286,-123.071,79.2657,,,,,,,,-0.184403,-0.163673,-0.712679,0.656731,-395.227,-6177.86,1732.91,,,,,,,
3809,0,,,,,,,,,,,,,,,,,,,,,,0.623031,0.273509,0.630985,-0.372671,1429.57,1101.33,106.694,,,,,,,,-0.0743012,-0.335783,-0.414084,0.842771,-123.297,-5485.89,1672.32,-0.152875,-0.673183,-0.378637,0.616512,298.669,-122.474,79.3185,,,,,,,,-0.183475,-0.164561,-0.710147,0.659505,-395.327,-6177.78,1732.68,,,,,,,
3810,0,,,,,,,,,,,,,,,-0.0896477,0.824278,0.350026,0.435902,1645.1,1153.89,73.4855,0.629603,0.270573,0.628267,-0.368335,1429.78,1101.19,106.428,,,,,,,,-0.0714916,-0.330163,-0.420625,0.841995,-123.573,-5486.47,1671.97,-0.153936,-0.672864,-0.372939,0.62006,299.408,-121.677,79.0532,,,,,,,,-0.183804,-0.163247,-0.714498,0.655026,-395.47,-6177.74,1732.92,0.0380218,-0.270606,-0.369356,0.888202,481.744,479.566,374.049
3811,0,,,,,,,,,,,,,,,-0.0919369,0.826352,0.337085,0.44166,1644.74,1153.35,73.5046,0.637397,0.271705,0.62152,-0.365535,1429.55,1101.27,106.005,,,,,,,,-0.0725984,-0.329947,-0.425259,0.839655,-123.956,-5486.81,1671.49,-0.160912,-0.666538,-0.361055,0.632039,300.151,-121.164,78.7597,,,,,,,,-0.183759,-0.162906,-0.714672,0.654934,-395.566,-6177.75,1733,0.014332,-0.261729,-0.398455,0.878935,469.767,484.489,367.193
3812,0,,,,,,,,,,,,,,,-0.0771822,0.832186,0.331308,0.437886,1643.71,1153.63,73.1355,0.640599,0.264298,0.618074,-0.371166,1429.6,1101.47,105.705,,,,,,,,-0.0795108,-0.321532,-0.429923,0.839917,-123.993,-5487.07,1671.03,-0.156615,-0.6613,-0.369963,0.633468,300.523,-120.714,78.7893,,,,,,,,-0.182193,-0.164471,-0.713141,0.656647,-395.557,-6177.76,1732.81,,,,,,,
3813,0,,,,,,,,,,,,,,,-0.445018,0.157998,0.87066,0.137648,1597.81,1158.92,107.551,0.640621,0.262497,0.61667,-0.374724,1429.43,1101.93,105.988,,,,,,,,-0.0736817,-0.322521,-0.446833,0.831199,-124.093,-5487.36,1670.62,-0.159994,-0.662982,-0.365352,0.633542,300.844,-120.691,78.6838,,,,,,,,-0.18254,-0.164848,-0.711631,0.658093,-395.631,-6177.68,1732.92,,,,,,,
3814,0,,,,,,,,,,,,,,,,,,,,,,0.648791,0.262386,0.610683,-0.370527,1429.5,1102.01,105.551,,,,,,,,-0.0718573,-0.325571,-0.445841,0.830702,-124.291,-5487.46,1670.56,-0.160469,-0.663387,-0.366332,0.632431,300.999,-120.385,78.8636,,,,,,,,-0.183153,-0.164841,-0.710597,0.659041,-395.578,-6177.64,1732.95,,,,,,,
3815,0,,,,,,,,,,,,,,,,,,,,,,0.651653,0.265349,0.611947,-0.361191,1430.17,1102.15,105.315,,,,,,,,-0.0704557,-0.331239,-0.441039,0.831145,-124.639,-5487.14,1670.92,-0.165627,-0.662861,-0.367586,0.630923,301.342,-120.001,78.8402,,,,,,,,-0.18257,-0.164855,-0.709913,0.659935,-395.609,-6177.67,1732.96,,,,,,,
3816,0,,,,,,,,0.436617,0.469054,0.707186,-0.298736,526.999,-601.164,341.776,-0.437272,0.168121,0.873613,0.131641,1597.69,1161.13,107.44,0.650354,0.26448,0.614682,-0.359522,1430.42,1102.84,105.707,,,,,,,,-0.0678687,-0.342892,-0.434425,0.830117,-125.198,-5487.04,1671.51,-0.165222,-0.661686,-0.366772,0.632733,301.441,-119.799,79.0062,,,,,,,,-0.182042,-0.164851,-0.709323,0.660716,-395.6,-6177.7,1732.94,-0.0937697,-0.333009,-0.268008,0.899157,417.613,499.109,343.877
3817,0,,,,,,,,,,,,,,,-0.434429,0.177054,0.874005,0.126645,1596.79,1161.49,107.321,0.652936,0.25699,0.614834,-0.360014,1430.92,1103,105.56,,,,,,,,-0.0843112,-0.321551,-0.440149,0.834126,-124.739,-5487.42,1670.59,-0.167137,-0.661198,-0.36724,0.632469,301.634,-119.457,78.862,,,,,,,,-0.182132,-0.164443,-0.708294,0.661896,-395.583,-6177.74,1732.93,-0.112029,-0.306448,-0.272077,0.905269,409.658,502.821,340.529
3818,0,,,,,,,,,,,,,,,-0.453504,0.188522,0.861587,0.128299,1594.66,1163.18,105.619,0.6524,0.250422,0.617076,-0.361775,1431.45,1103.29,105.437,,,,,,,,-0.0912822,-0.320687,-0.445344,0.830961,-124.901,-5487.66,1670.74,-0.166656,-0.661757,-0.3687,0.631161,301.735,-119.127,78.803,,,,,,,,-0.181706,-0.164573,-0.707775,0.662535,-395.59,-6177.79,1732.91,-0.0952636,-0.281761,-0.29276,0.90875,399.759,504.346,336.32
3819,0,,,,,,,,,,,,,,,-0.44106,0.158956,0.868673,0.160018,1594.57,1161.83,107.735,0.649159,0.264743,0.618724,-0.354522,1431.85,1103.72,105.032,,,,,,,,-0.153211,-0.321053,-0.42084,0.834473,-124.662,-5487.42,1670.21,-0.171298,-0.659811,-0.367206,0.632824,301.857,-118.72,78.7746,0.677146,-0.485066,0.439504,0.336185,-15.3163,-275.269,110.478,-0.181719,-0.164175,-0.70859,0.661759,-395.551,-6177.84,1732.85,-0.0875842,-0.276531,-0.356438,0.88815,388.438,507.856,330.995
3820,0,,,,,,,,,,,,,,,-0.458295,0.148659,0.862165,0.156646,1591.18,1161.26,107.043,0.651052,0.263334,0.61754,-0.354163,1432.77,1103.99,104.674,,,,,,,,-0.150992,-0.321975,-0.420153,0.834868,-124.701,-5487.69,1670.43,-0.173154,-0.65881,-0.362083,0.636304,301.929,-118.363,78.8463,0.664673,-0.509595,0.438656,0.325737,-14.4893,-274.096,110.915,-0.181721,-0.164548,-0.707816,0.662494,-395.671,-6177.86,1732.92,-0.0891508,-0.392311,-0.353444,0.844525,358.884,512.957,303.484
3821,0,,,,,,,,,,,,,,,-0.469699,0.155916,0.854671,0.15688,1589.24,1161.33,104.804,0.651399,0.248389,0.620566,-0.358998,1433.9,1104.31,104.559,,,,,,,,-0.150067,-0.319916,-0.418065,0.836872,-124.616,-5487.93,1670.32,-0.17479,-0.660424,-0.364205,0.632964,301.836,-118.095,78.8395,0.661564,-0.518995,0.436183,0.320504,-14.0906,-273.347,111.506,-0.181441,-0.164547,-0.708397,0.66195,-395.703,-6177.93,1732.95,,,,,,,
3822,0,,,,,,,,,,,,,,,-0.481276,0.147154,0.848925,0.161388,1586.38,1160.75,103.533,0.642822,0.25987,0.628491,-0.352485,1435.75,1105.18,104.862,0.257183,0.381976,0.781088,-0.421727,370.08,-5941.83,1689.34,-0.152444,-0.314449,-0.42192,0.83658,-124.697,-5488.23,1670.13,-0.177917,-0.661444,-0.363201,0.631603,301.987,-116.473,79.749,0.669395,-0.504721,0.424016,0.342606,-13.5421,-272.061,112.43,-0.181804,-0.164678,-0.708204,0.662023,-395.698,-6177.94,1732.9,,,,,,,
3823,0,,,,,,,,,,,,,,,-0.489521,0.153469,0.840812,0.172775,1583.88,1161.74,101.306,0.668012,0.255527,0.599667,-0.358978,1436.51,1106.16,103.918,0.258511,0.382747,0.777973,-0.425952,369.958,-5941.9,1689.32,-0.140725,-0.316497,-0.428799,0.83436,-125.639,-5489.45,1669.43,-0.187354,-0.661267,-0.356917,0.632641,301.993,-115.485,80.2622,0.666972,-0.510288,0.436171,0.32328,-13.8737,-270.194,112.693,-0.181345,-0.164701,-0.708793,0.661513,-395.778,-6178.01,1732.88,,,,,,,
3824,0,,,,,,,,,,,,,,,,,,,,,,0.668367,0.258378,0.592095,-0.368714,1437.16,1106.47,103.805,0.257532,0.383962,0.776413,-0.428291,369.861,-5941.94,1689.28,-0.135129,-0.310964,-0.427554,0.837997,-126.976,-5490.31,1668.07,-0.189022,-0.674169,-0.337732,0.62905,301.944,-113.979,81.0976,0.66369,-0.496159,0.442207,0.343213,-13.5337,-268.949,112.488,-0.179823,-0.165302,-0.70984,0.660656,-395.92,-6178.09,1732.84,,,,,,,
3825,0,,,,,,,,0.491174,0.47522,0.640203,-0.350791,598.346,-357.487,312.218,,,,,,,,0.692939,0.256853,0.566633,-0.364402,1437.11,1105.77,102.451,0.25696,0.385107,0.774676,-0.430745,369.777,-5941.92,1689.26,-0.11573,-0.322482,-0.421235,0.839746,-127.872,-5491.1,1667.06,-0.192726,-0.673207,-0.335289,0.630262,302.074,-112.608,81.7943,0.678875,-0.497398,0.425335,0.332888,-13.1868,-267.907,114.302,-0.180231,-0.165116,-0.710875,0.659477,-395.918,-6178.14,1732.76,-0.153007,-0.312294,-0.294671,0.890073,327.707,512.463,293.277
3826,0,,,,,,,,,,,,,,,,,,,,,,0.686685,0.264493,0.567344,-0.369632,1436.98,1106.15,102.792,0.257512,0.385223,0.773417,-0.432571,369.713,-5941.92,1689.2,-0.0989752,-0.353873,-0.420773,0.829414,-130.146,-5490.94,1669.86,-0.201963,-0.6648,-0.338287,0.634676,302.713,-110.794,82.4935,0.674128,-0.481283,0.436209,0.351624,-13.732,-267.153,114.353,-0.184431,-0.163048,-0.710784,0.658928,-395.55,-6178.02,1732.78,-0.153354,-0.240141,-0.273668,0.918651,321.716,512.771,289.123
3827,0,,,,,,,,,,,,,,,,,,,,,,0.678404,0.276062,0.574514,-0.365364,1437.54,1107.55,103.299,0.257545,0.385578,0.772413,-0.434026,369.713,-5941.89,1689.21,-0.0983926,-0.359604,-0.428728,0.82292,-131.849,-5491.37,1669.86,-0.220836,-0.665116,-0.319258,0.637908,302.75,-109.674,82.3427,0.673305,-0.496432,0.429204,0.340587,-14.1083,-265.847,115.003,-0.18552,-0.16412,-0.711445,0.657642,-395.568,-6177.98,1732.7,-0.183546,-0.274588,-0.177485,0.927044,309.619,514.16,281.176
3828,0,,,,,,,,,,,,,,,,,,,,,,0.681431,0.293291,0.572066,-0.349819,1437.83,1108.93,104.05,0.258928,0.385091,0.771333,-0.435554,369.637,-5941.83,1689.19,-0.0696962,-0.364691,-0.465802,0.803225,-133.309,-5492.68,1669.71,-0.213572,-0.659546,-0.322689,0.644405,302.913,-108.551,82.3594,0.669544,-0.507217,0.430959,0.329721,-14.9223,-265.537,114.924,-0.185065,-0.164857,-0.713124,0.655765,-395.612,-6178.04,1732.7,-0.188613,-0.242591,-0.252355,0.917547,300.058,515.784,273.223
3829,0,,,,,,,,,,,,,,,,,,,,,,0.687927,0.299186,0.563629,-0.345784,1437.93,1109.52,103.652,0.260514,0.384401,0.770209,-0.437202,369.626,-5941.8,1689.15,-0.0642164,-0.367091,-0.470745,0.7997,-134.271,-5493.63,1669.6,-0.219915,-0.655639,-0.332613,0.641204,302.77,-107.539,82.3071,0.675527,-0.560216,0.382537,0.288942,-14.2194,-266.118,117.864,-0.184632,-0.165021,-0.711901,0.657173,-395.699,-6178.13,1732.71,-0.226441,-0.160517,-0.299938,0.912686,317.409,526.59,321.389
3830,0,,,,,,,,,,,,,,,,,,,,,,0.683283,0.301271,0.568376,-0.345412,1437.44,1109.95,103.78,0.258652,0.38549,0.769877,-0.437934,369.651,-5941.78,1689.08,-0.0682953,-0.363473,-0.474186,0.798981,-134.441,-5494.08,1669.42,-0.203787,-0.66677,-0.313234,0.644804,301.987,-107.078,82.1502,0.650075,-0.580732,0.388847,0.298247,-14.5303,-265.163,116.828,-0.184222,-0.164972,-0.712165,0.657014,-395.764,-6178.19,1732.73,,,,,,,
3831,0,-0.0422672,-0.61287,-0.180795,0.76806,165.667,-273.273,97.0911,,,,,,,,,,,,,,,0.688589,0.302782,0.566163,-0.337087,1437.52,1110.77,104.075,0.258114,0.385413,0.768983,-0.439885,369.625,-5941.76,1689,-0.0711113,-0.357265,-0.474735,0.801206,-134.444,-5494.41,1669.14,-0.195434,-0.668159,-0.308802,0.648082,300.94,-107.239,81.6329,0.642679,-0.604341,0.398162,0.251402,-16.54,-264.722,117.18,-0.184273,-0.165211,-0.712303,0.65679,-395.863,-6178.22,1732.73,,,,,,,
3832,0,-0.0198176,-0.640496,-0.18083,0.746105,165.818,-273.42,97.0591,,,,,,,,,,,,,,,0.691258,0.308779,0.564113,-0.329536,1437.7,1111.08,104.097,0.256629,0.384273,0.769409,-0.441005,369.714,-5941.81,1689.15,-0.0722308,-0.350631,-0.475454,0.803607,-134.344,-5494.72,1668.77,-0.186105,-0.66028,-0.323538,0.651705,299.622,-108.062,80.983,0.619171,-0.634925,0.409093,0.214803,-18.2314,-265.656,117.157,-0.183724,-0.164923,-0.712279,0.657042,-395.903,-6178.28,1732.69,,,,,,,
3833,0,-0.0167879,-0.641755,-0.178554,0.745645,164.922,-273.126,96.9052,,,,,,,,,,,,,,,0.694609,0.307035,0.562277,-0.32725,1437.65,1111.24,104.178,0.257393,0.38466,0.768964,-0.440999,369.699,-5941.79,1688.94,-0.0708655,-0.349749,-0.476741,0.80335,-134.331,-5494.85,1668.72,-0.194141,-0.647158,-0.322728,0.662829,296.863,-109.343,80.289,0.64386,-0.612787,0.395371,0.231556,-20.219,-265.442,116.644,-0.17562,-0.16728,-0.713557,0.657276,-396.447,-6178.55,1732.65,,,,,,,
3834,0,-0.0173681,-0.637915,-0.185497,0.747231,164.384,-272.305,96.89,,,,,,,,,,,,,,,0.686294,0.301816,0.573235,-0.330621,1437.91,1110.99,104.615,0.26429,0.380362,0.767831,-0.442619,369.816,-5941.84,1688.82,-0.0670122,-0.350329,-0.478725,0.802247,-134.344,-5494.95,1668.91,-0.157086,-0.667321,-0.35609,0.634985,294.026,-110.206,79.3075,0.632378,-0.620565,0.406627,0.222828,-21.7035,-264.941,115.995,-0.17501,-0.166725,-0.713519,0.657621,-396.56,-6178.66,1732.65,,,,,,,
3835,0,-0.0271248,-0.635537,-0.164015,0.75396,164.279,-272.87,97.1838,,,,,,,,,,,,,,,0.684959,0.30545,0.571052,-0.333813,1437.35,1111.2,104.693,0.259026,0.382245,0.769844,-0.440607,369.963,-5941.85,1688.92,-0.0625775,-0.353461,-0.480392,0.800233,-134.446,-5494.92,1669.34,-0.148904,-0.669619,-0.358603,0.633121,291.582,-110.412,79.3202,0.614415,-0.640237,0.412043,0.20691,-23.491,-265.674,115.664,-0.180127,-0.163708,-0.713176,0.657369,-396.108,-6178.5,1732.68,,,,,,,
3836,0,-0.0198338,-0.635844,-0.1822,0.749741,164.089,-272.192,97.0974,,,,,,,,,,,,,,,0.688229,0.307967,0.568187,-0.329638,1437.08,1111.4,104.802,0.259989,0.382378,0.769698,-0.44018,369.927,-5941.82,1688.73,-0.0610995,-0.357271,-0.479813,0.799001,-134.516,-5494.86,1669.83,-0.14369,-0.67733,-0.351878,0.629889,289.213,-110.901,79.3714,0.627923,-0.624816,0.40563,0.225349,-24.813,-266.185,115.673,-0.177295,-0.165208,-0.712909,0.658053,-396.616,-6178.7,1732.7,,,,,,,
3837,0,-0.0190997,-0.637057,-0.184475,0.748173,164.202,-272.315,97.1531,,,,,,,,,,,,,,,0.690331,0.293143,0.569925,-0.335703,1436.83,1111.11,104.677,0.259169,0.381299,0.770693,-0.439857,369.979,-5941.92,1688.55,-0.0526517,-0.365722,-0.476523,0.797747,-135.01,-5494.9,1670.39,-0.152716,-0.687931,-0.343151,0.621029,287.676,-110.746,79.6211,0.619631,-0.634704,0.404915,0.221929,-26.3673,-265.626,115.866,-0.174999,-0.165634,-0.717681,0.653356,-396.651,-6178.71,1732.74,,,,,,,
3838,0,-0.0248389,-0.636459,-0.179858,0.749636,164.265,-272.606,97.3857,,,,,,,,,,,,,,,0.694165,0.29003,0.5676,-0.334437,1436.56,1111.11,104.538,0.257194,0.378172,0.771748,-0.441862,369.889,-5942.01,1688.77,-0.0479889,-0.363737,-0.480442,0.796598,-135.116,-5494.79,1670.99,-0.153766,-0.688284,-0.33245,0.626177,286.903,-111.355,79.8627,0.625806,-0.632955,0.40188,0.215008,-27.8298,-265.731,115.628,-0.173,-0.168012,-0.716481,0.654597,-396.765,-6178.71,1732.59,,,,,,,
3839,0,-0.0144145,-0.639195,-0.189538,0.745182,164.021,-272.221,97.23,,,,,,,,,,,,,,,0.695521,0.288269,0.567979,-0.332492,1436.5,1111.03,104.645,0.259185,0.379234,0.771105,-0.440911,369.913,-5941.95,1688.68,-0.0516611,-0.365677,-0.484596,0.792956,-135.175,-5494.76,1671.18,-0.140199,-0.680248,-0.340353,0.633851,286.789,-111.691,80.3712,0.615376,-0.645667,0.408283,0.194244,-29.2287,-266.872,115.302,-0.174717,-0.166717,-0.717276,0.653601,-396.829,-6178.73,1732.78,,,,,,,
3840,0,-0.0303578,-0.628192,-0.167063,0.759305,164.159,-273.002,98.0131,,,,,,,,,,,,,,,0.69516,0.280434,0.569662,-0.337038,1436.5,1111.07,105.081,0.255695,0.37671,0.772332,-0.442959,369.625,-5942.08,1688.73,-0.0555413,-0.366249,-0.484034,0.792772,-135.111,-5494.72,1671.32,-0.128016,-0.676404,-0.337542,0.641993,286.617,-112.55,80.4201,0.627449,-0.631936,0.403365,0.210383,-30.4486,-267.565,114.906,-0.174898,-0.166886,-0.717155,0.653642,-396.829,-6178.73,1732.76,,,,,,,
3841,0,-0.0413812,-0.627367,-0.168475,0.759154,163.478,-272.854,98.7371,,,,,,,,,,,,,,,0.69512,0.275565,0.569375,-0.341592,1436.47,1111.1,105.193,0.268333,0.369355,0.769209,-0.447093,369.749,-5941.83,1688.81,-0.0537438,-0.36448,-0.484278,0.793562,-134.937,-5494.6,1671.39,-0.123809,-0.675623,-0.334316,0.645319,286.432,-112.779,80.6309,0.606942,-0.65349,0.410381,0.190157,-31.0897,-267.413,114.844,-0.172921,-0.16921,-0.716006,0.654829,-396.94,-6178.69,1732.64,,,,,,,
3842,0,-0.0401705,-0.639783,-0.176417,0.746955,162.572,-272.193,98.8021,,,,,,,,,,,,,,,0.693265,0.280531,0.570536,-0.339375,1436.34,1110.85,105.077,0.252271,0.381355,0.770905,-0.443434,369.147,-5942.43,1688.26,-0.0505542,-0.359979,-0.487143,0.794072,-134.706,-5494.7,1671.15,-0.112828,-0.676061,-0.339928,0.643941,285.891,-113.219,80.723,,,,,,,,-0.174858,-0.167702,-0.716316,0.654363,-396.88,-6178.66,1732.78,,,,,,,
3843,0,-0.0284648,-0.661781,-0.160136,0.731842,161.141,-272.57,97.5087,,,,,,,,,,,,,,,0.693463,0.277009,0.5705,-0.341913,1436.45,1110.84,105.108,0.263523,0.373949,0.769011,-0.446475,369.254,-5942.21,1688.38,-0.0467851,-0.355332,-0.490122,0.794564,-134.352,-5494.8,1670.8,-0.113743,-0.672239,-0.333402,0.651154,285.477,-113.808,81.5354,,,,,,,,-0.173141,-0.16959,-0.715329,0.655413,-397.003,-6178.64,1732.68,,,,,,,
3844,0,-0.0356789,-0.638187,-0.179606,0.747788,161.922,-272.023,98.5553,,,,,,,,,,,,,,,0.688812,0.279951,0.573093,-0.344572,1436.14,1110.52,105.088,0.265555,0.3703,0.770549,-0.44566,369.209,-5942.19,1688.3,-0.0485148,-0.351238,-0.489909,0.796409,-134.239,-5494.94,1670.39,-0.0999447,-0.679222,-0.34014,0.64263,284.719,-114.573,81.0853,,,,,,,,-0.173841,-0.169287,-0.714437,0.656278,-397.006,-6178.62,1732.72,,,,,,,
3845,0,-0.0446667,-0.634825,-0.166087,0.753271,161.915,-271.292,98.4284,,,,,,,,,,,,,,,0.685979,0.284975,0.576668,-0.340113,1435.79,1110.22,104.92,0.252784,0.380496,0.771181,-0.443399,368.39,-5942.18,1687.8,-0.049167,-0.348542,-0.49105,0.796851,-134.184,-5494.92,1670.17,-0.0957443,-0.678672,-0.340463,0.643678,284.284,-114.97,81.1584,,,,,,,,-0.173674,-0.169683,-0.713735,0.656984,-397.064,-6178.6,1732.74,,,,,,,
3846,0,-0.0422005,-0.624924,-0.161693,0.76259,162.241,-271.675,98.3196,,,,,,,,,,,,,,,0.681468,0.289799,0.579719,-0.339918,1435.24,1109.69,104.685,0.250947,0.3795,0.772289,-0.443367,368.864,-5942.57,1688.01,-0.0505551,-0.346754,-0.492092,0.796901,-134.287,-5494.88,1670.12,-0.0967207,-0.68414,-0.329466,0.643467,283.667,-115.455,81.0444,,,,,,,,-0.174873,-0.169041,-0.711289,0.659479,-397.034,-6178.6,1732.78,,,,,,,
3847,0,-0.0454514,-0.613218,-0.167799,0.770546,161.983,-272.164,98.0905,,,,,,,,,,,,,,,0.681052,0.273133,0.587191,-0.341721,1435.58,1109.65,104.23,0.262715,0.371651,0.770598,-0.446134,368.906,-5942.38,1688.14,-0.0528927,-0.349058,-0.489788,0.797163,-134.353,-5494.56,1670.29,-0.0886283,-0.681639,-0.341579,0.640966,283.373,-115.116,81.0347,,,,,,,,-0.174122,-0.169681,-0.712111,0.658626,-397.106,-6178.55,1732.75,,,,,,,
3848,0,-0.0501185,-0.604009,-0.163935,0.778323,162.439,-272.172,98.0297,,,,,,,,,,,,,,,0.677161,0.273354,0.595137,-0.335474,1436.61,1110.15,104.451,0.264868,0.368342,0.769497,-0.449492,368.904,-5942.33,1688.58,-0.0544463,-0.357504,-0.486844,0.795116,-134.803,-5493.95,1671.04,-0.0845203,-0.681208,-0.335838,0.645,283.066,-115.218,80.9002,,,,,,,,-0.174384,-0.169386,-0.711693,0.659084,-397.132,-6178.54,1732.75,,,,,,,
3849,0,-0.0517433,-0.6051,-0.16209,0.777755,162.287,-271.727,98.0089,,,,,,,,,,,,,,,0.680847,0.264358,0.59481,-0.335804,1437.16,1110.73,104.439,0.25283,0.371163,0.772646,-0.448702,368.406,-5942.81,1687.81,-0.055032,-0.370827,-0.482035,0.791897,-135.373,-5493.47,1672.11,-0.079357,-0.679221,-0.334473,0.648452,282.563,-115.249,80.7997,,,,,,,,-0.174435,-0.169649,-0.712462,0.658171,-397.202,-6178.5,1732.73,,,,,,,
3850,0,-0.0558313,-0.604455,-0.160515,0.778301,162.644,-272.1,98.2672,,,,,,,,,,,,,,,0.684345,0.251257,0.592511,-0.342744,1437.08,1110.98,103.814,0.251839,0.370031,0.774235,-0.447453,368.352,-5942.88,1687.82,-0.0500233,-0.375711,-0.484115,0.788652,-136.614,-5493.74,1672.14,-0.0645551,-0.682231,-0.334207,0.647069,281.88,-115.402,80.6783,,,,,,,,-0.175156,-0.169445,-0.712712,0.657762,-397.173,-6178.45,1732.73,,,,,,,
3851,0,-0.0304812,-0.615811,-0.180624,0.766305,163.074,-272.063,97.7884,,,,,,,,,,,,,,,0.678692,0.264095,0.601064,-0.329171,1436.97,1110.83,103.579,0.249402,0.375149,0.774321,-0.444397,368.497,-5942.84,1687.86,-0.0524091,-0.372682,-0.485726,0.788943,-137.263,-5494.21,1671.74,-0.0657385,-0.682604,-0.329678,0.648878,281.472,-115.634,80.6906,,,,,,,,-0.174061,-0.170228,-0.712888,0.65766,-397.306,-6178.44,1732.72,,,,,,,
3852,0,-0.0289648,-0.620114,-0.187514,0.761222,162.978,-271.444,97.6666,,,,,,,,,,,,,,,0.671644,0.26025,0.614414,-0.321961,1436.65,1110.32,103.769,0.257508,0.367885,0.77368,-0.446956,368.692,-5942.76,1688,-0.0593578,-0.371614,-0.483375,0.790398,-137.265,-5494.53,1671.52,-0.0675148,-0.679458,-0.327673,0.653001,281.378,-116.027,80.9113,,,,,,,,-0.174266,-0.169784,-0.712092,0.658582,-397.3,-6178.47,1732.75,,,,,,,
3853,0,,,,,,,,,,,,,,,,,,,,,,0.66255,0.24776,0.628038,-0.324362,1436.02,1109.36,104.404,0.253105,0.366956,0.776448,-0.445431,368.893,-5942.95,1688.01,-0.0559016,-0.375972,-0.48142,0.789782,-137.051,-5494.59,1671.63,-0.0494015,-0.680772,-0.328713,0.65273,281.054,-117.002,80.8628,,,,,,,,-0.173942,-0.170032,-0.712191,0.658496,-397.315,-6178.46,1732.73,,,,,,,
